"ANO";"CD_ENTRE";"DIA_SEM";"UCOD_DOM";"ZONA_DOM";"SUBZONA_DOM";"MUN_DOM";"CO_DOM_X";"CO_DOM_Y";"ID_DOM";"F_DOM";"FE_DOM";"NO_DOM";"TIPO_DOM";"TOT_FAM";"ID_FAM";"F_FAM";"FE_FAM";"NO_FAM";"COND_MORA";"QT_AUTO";"QT_BICI";"QT_MOTO";"CD_RENFAM";"REN_FAM";"ID_PESS";"F_PESS";"FE_PESS";"NO_PESS";"SIT_FAM";"IDADE";"SEXO";"ESTUDA";"GRAU_INSTR";"OCUP";"SETOR_ATIV";"CD_RENIND";"REN_IND";"UCOD_ESC";"ZONA_ESC";"SUBZONA_ESC";"MUN_ESC";"CO_ESC_X";"CO_ESC_Y";"UCOD_TRAB1";"ZONA_TRAB1";"SUBZONA_TRAB1";"MUN_TRAB1";"CO_TRAB1_X";"CO_TRAB1_Y";"UCOD_TRAB2";"ZONA_TRAB2";"SUBZONA_TRAB2";"MUN_TRAB2";"CO_TRAB2_X";"CO_TRAB2_Y";"ID_VIAG";"F_VIAG";"FE_VIAG";"NO_VIAG";"TOT_VIAG";"UCOD_ORIG";"ZONA_ORIG";"SUBZONA_ORIG";"MUN_ORIG";"CO_ORIG_X";"CO_ORIG_Y";"UCOD_DEST";"ZONA_DEST";"SUBZONA_DEST";"MUN_DEST";"CO_DEST_X";"CO_DEST_Y";"DIST_VIAG";"SERV_PAS_ORIG";"SERV_PAS_DEST";"MOTIVO_ORIG";"MOTIVO_DEST";"MODO1";"MODO2";"MODO3";"MODO4";"MODO_PRIN";"TIPO_VIAG";"H_SAIDA";"MIN_SAIDA";"ANDA_ORIG";"H_CHEG";"MIN_CHEG";"ANDA_DEST";"DURACAO";"TIPO_EST_AUTO";"VALOR_EST_AUTO";"FAIXA_ETARIA";"FAIXA_REN_FAM";"FAIXA_REN_IND";"FAIXA_HORARIA";"VIAG_MODO_ONIBUS";"VIAG_MODO_DIRIG";"VIAG_MODO_PASS";"VIAG_MODO_TREM";"VIAG_MODO_MOTO";"VIAG_MODO_BICI";"VIAG_MODO_APE";"VIAG_MODO_OUTROS";"VIAG_NO_MODOS";"PESS_DIST_TOT";"PESS_DIST_MED";"FAM_DIST_TOT";"FAM_DIST_MED";"PESS_DURACAO_TOT";"PESS_DURACAO_MED";"FAM_DURACAO_TOT";"FAM_VIAG_TOT";"FAM_DURACAO_MED";"PESS_MODO_ONIBUS";"PESS_MODO_DIRIG";"PESS_MODO_PASS";"PESS_MODO_TREM";"PESS_MODO_MOTO";"PESS_MODO_BICI";"PESS_MODO_APE";"PESS_MODO_OUTROS";"PESS_NO_MODOS";"VIAG_MOTIVO_TRAB";"VIAG_MOTIVO_EDUC";"VIAG_MOTIVO_RES";"VIAG_MOTIVO_OUTROS";"PESS_MOTIVO_TRAB";"PESS_MOTIVO_EDUC";"PESS_MOTIVO_RES";"PESS_MOTIVO_OUTROS";"PESS_NO_MOTIVOS";"VIAG_PER_MADRUG";"VIAG_PER_COM_MAN";"VIAG_PER_MANHA";"VIAG_PER_MEIODIA";"VIAG_PER_TARDE";"VIAG_PER_COM_NOI";"VIAG_PER_NOITE";"PESS_PER_MADRUG";"PESS_PER_COM_MAN";"PESS_PER_MANHA";"PESS_PER_MEIODIA";"PESS_PER_TARDE";"PESS_PER_COM_NOI";"PESS_PER_NOITE";"PESS_NO_PERIODOS";"FX_ET_0";"FX_ET_1";"FX_ET_2";"FX_ET_3";"FX_ET_4";"FX_ET_5";"FX_ET_6";"FX_ET_7";"FX_ET_8";"FX_ET_9";"FX_ET_10";"FX_ET_11";"FX_ET_12";"FX_ET_13";"FX_ET_14";"FX_ET_15";"FX_ET_16";"FX_ET_17";"FX_ET_18";"FX_ET_19";"FX_ET_20";"PRESENCA_IDOSO_60_70";"PRESENCA_IDOSO_70";"PRESENCA_FILH_ate4";"PRESENCA_FILH_5a9";"PRESENCA_FILH_10a14";"PRESENCA_FILH_15a19"
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000901";0;24,66;1;1;0;NA;NA;1;2238,43;"100100090102";1;24,66;2;2;32;2;0;1;1;7;1;506,815;NA;0;0;0;NA;NA;2;17;535;1;-46,6335;-23,5694;NA;0;0;0;NA;NA;"10010009010201";1;24,66;1;2;1;6;32;1;-46,6298;-23,5542;2;17;535;1;-46,6335;-23,5694;1,23450533068807;2;2;8;3;11;0;0;NA;11;3;7;30;0;8;0;0;30;0;0;6;3;2;2;0;0;0;0;0;0;1;0;1;0,0312232;0,0156116;0,3639363;0,0404373666666667;60;30;435;9;48,3333333333333;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000901";0;24,66;1;1;0;NA;NA;1;2238,43;"100100090102";0;24,66;2;2;32;2;0;1;1;7;1;506,815;NA;0;0;0;NA;NA;2;17;535;1;-46,6335;-23,5694;NA;0;0;0;NA;NA;"10010009010202";1;24,66;2;2;2;17;535;1;-46,6335;-23,5694;1;6;32;1;-46,6298;-23,5542;1,23450533068812;2;2;3;8;11;0;0;NA;11;3;16;0;0;16;30;0;30;0;0;6;3;2;5;0;0;0;0;0;0;1;0;1;0,0312232;0,0156116;0,3639363;0,0404373666666667;60;30;435;9;48,3333333333333;0;0;0;0;0;0;2;0;1;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000901";0;24,66;1;1;0;NA;NA;1;2238,43;"100100090103";1;24,66;3;4;24;1;0;1;1;4;1;464,58;NA;0;0;0;NA;NA;1;1;18;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010009010301";1;36;1;4;1;6;32;1;-46,6298;-23,5542;19;48;254;1;-46,6353;-23,5111;3,3565719594651;2;2;8;7;1;0;0;NA;1;1;11;0;15;12;20;10;80;0;0;4;3;2;4;1;0;0;0;0;0;0;0;1;0,1133812;0,0283453;0,3639363;0,0404373666666667;245;61,25;435;9;48,3333333333333;1;0;0;1;0;0;2;0;3;0;0;0;1;0;0;2;2;2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000901";0;24,66;1;1;0;NA;NA;1;2238,43;"100100090103";0;24,66;3;4;24;1;0;1;1;4;1;464,58;NA;0;0;0;NA;NA;1;1;18;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010009010302";1;24,66;2;4;19;48;254;1;-46,6353;-23,5111;1;6;32;1;-46,6298;-23,5542;3,35657195946512;2;2;7;8;7;0;0;NA;7;1;13;15;25;14;40;10;85;0;0;4;3;2;5;0;0;0;1;0;0;0;0;1;0,1133812;0,0283453;0,3639363;0,0404373666666667;245;61,25;435;9;48,3333333333333;1;0;0;1;0;0;2;0;3;0;0;1;0;0;0;2;2;2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000901";0;24,66;1;1;0;NA;NA;1;2238,43;"100100090103";0;24,66;3;4;24;1;0;1;1;4;1;464,58;NA;0;0;0;NA;NA;1;1;18;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010009010303";1;24,66;3;4;1;6;32;1;-46,6298;-23,5542;1;9;41;1;-46,6397;-23,5455;1,28644688052762;2;2;8;7;11;0;0;NA;11;3;20;0;0;20;40;0;40;0;0;4;3;2;6;0;0;0;0;0;0;1;0;1;0,1133812;0,0283453;0,3639363;0,0404373666666667;245;61,25;435;9;48,3333333333333;1;0;0;1;0;0;2;0;3;0;0;0;1;0;0;2;2;2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000901";0;24,66;1;1;0;NA;NA;1;2238,43;"100100090103";0;24,66;3;4;24;1;0;1;1;4;1;464,58;NA;0;0;0;NA;NA;1;1;18;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010009010304";1;24,66;4;4;1;9;41;1;-46,6397;-23,5455;1;6;32;1;-46,6298;-23,5542;1,28644688052763;2;2;7;8;11;0;0;NA;11;3;0;20;0;1;0;0;40;0;0;4;3;2;1;0;0;0;0;0;0;1;0;1;0,1133812;0,0283453;0,3639363;0,0404373666666667;245;61,25;435;9;48,3333333333333;1;0;0;1;0;0;2;0;3;0;0;1;0;0;0;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000902";1;24,66;2;1;0;NA;NA;1;1267,04;"100100090201";1;24,66;1;1;49;1;0;1;1;4;1;1267,04;NA;0;0;0;NA;NA;4;28;267;1;-46,6293;-23,5289;NA;0;0;0;NA;NA;"10010009020101";1;24,66;1;2;1;6;32;1;-46,6298;-23,5542;4;28;267;1;-46,6293;-23,5289;1,93827304833253;2;2;8;2;11;0;0;NA;11;3;6;0;0;6;10;0;10;0;0;9;2;4;2;0;0;0;0;0;0;1;0;1;0,0507324;0,0253662;0,0507324;0,0253662;25;12,5;25;2;12,5;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000902";0;24,66;2;1;0;NA;NA;1;1267,04;"100100090201";0;24,66;1;1;49;1;0;1;1;4;1;1267,04;NA;0;0;0;NA;NA;4;28;267;1;-46,6293;-23,5289;NA;0;0;0;NA;NA;"10010009020102";1;24,66;2;2;4;28;267;1;-46,6293;-23,5289;1;6;32;1;-46,6298;-23,5542;1,93827304833253;2;2;2;8;11;0;0;NA;11;3;15;0;0;15;15;0;15;0;0;9;2;4;5;0;0;0;0;0;0;1;0;1;0,0507324;0,0253662;0,0507324;0,0253662;25;12,5;25;2;12,5;0;0;0;0;0;0;2;0;1;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000903";1;24,66;3;1;0;NA;NA;1;717,988;"100100090301";1;24,66;1;1;32;1;0;1;1;7;1;717,988;NA;0;0;0;NA;NA;55;183;424;20;-46,5371;-23,6748;NA;0;0;0;NA;NA;"10010009030100";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000904";1;24,66;4;1;0;NA;NA;1;844,692;"100100090401";1;24,66;1;1;26;1;0;2;1;4;1;844,692;NA;0;0;0;NA;NA;1;6;32;1;-46,6298;-23,5542;NA;0;0;0;NA;NA;"10010009040101";1;36;1;5;1;6;32;1;-46,6298;-23,5542;31;145;373;1;-46,4652;-23,5686;18,3305678240027;2;2;8;7;1;0;0;NA;1;1;4;0;5;5;15;5;75;0;0;5;2;3;2;1;0;0;0;0;0;0;0;1;0,367396;0,0734792;0,367396;0,0734792;175;35;175;5;35;2;0;2;0;0;0;2;0;3;0;0;0;1;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000904";0;24,66;4;1;0;NA;NA;1;844,692;"100100090401";0;24,66;1;1;26;1;0;2;1;4;1;844,692;NA;0;0;0;NA;NA;1;6;32;1;-46,6298;-23,5542;NA;0;0;0;NA;NA;"10010009040102";1;36,5;2;5;31;145;373;1;-46,4652;-23,5686;1;24;55;1;-46,647;-23,5464;20,280858927322;2;1;7;9;1;5;0;NA;1;1;6;0;5;7;15;1;75;0;0;5;2;3;2;1;0;1;0;0;0;0;0;2;0,367396;0,0734792;0,367396;0,0734792;175;35;175;5;35;2;0;2;0;0;0;2;0;3;0;0;0;1;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000904";0;24,66;4;1;0;NA;NA;1;844,692;"100100090401";0;24,66;1;1;26;1;0;2;1;4;1;844,692;NA;0;0;0;NA;NA;1;6;32;1;-46,6298;-23,5542;NA;0;0;0;NA;NA;"10010009040103";1;49,07;3;5;1;24;55;1;-46,647;-23,5464;1;6;32;1;-46,6298;-23,5542;2,00312001655399;1;2;9;8;5;0;0;NA;5;2;8;0;5;8;15;1;15;0;0;5;2;3;2;0;0;1;0;0;0;0;0;1;0,367396;0,0734792;0,367396;0,0734792;175;35;175;5;35;2;0;2;0;0;0;2;0;3;0;0;1;0;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000904";0;24,66;4;1;0;NA;NA;1;844,692;"100100090401";0;24,66;1;1;26;1;0;2;1;4;1;844,692;NA;0;0;0;NA;NA;1;6;32;1;-46,6298;-23,5542;NA;0;0;0;NA;NA;"10010009040104";1;24,66;4;5;1;6;32;1;-46,6298;-23,5542;1;6;32;1;-46,6298;-23,5542;0;2;2;8;2;11;0;0;NA;11;3;18;0;0;18;5;0;5;0;0;5;2;3;6;0;0;0;0;0;0;1;0;1;0,367396;0,0734792;0,367396;0,0734792;175;35;175;5;35;2;0;2;0;0;0;2;0;3;1;0;0;0;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000904";0;24,66;4;1;0;NA;NA;1;844,692;"100100090401";0;24,66;1;1;26;1;0;2;1;4;1;844,692;NA;0;0;0;NA;NA;1;6;32;1;-46,6298;-23,5542;NA;0;0;0;NA;NA;"10010009040105";1;24,66;5;5;1;6;32;1;-46,6298;-23,5542;1;6;32;1;-46,6298;-23,5542;0;2;2;2;8;11;0;0;NA;11;3;18;5;0;18;10;0;5;0;0;5;2;3;6;0;0;0;0;0;0;1;0;1;0,367396;0,0734792;0,367396;0,0734792;175;35;175;5;35;2;0;2;0;0;0;2;0;3;0;0;1;0;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000905";1;24,66;5;1;0;NA;NA;1;1267,04;"100100090501";1;24,66;1;1;48;2;0;1;2;9;1;282,972;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010009050100";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;9;2;1;0;0;0;0;0;0;0;0;0;0;0;NA;0,0803162;0,02007905;0;NA;85;4;21,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000905";0;24,66;5;1;0;NA;NA;1;1267,04;"100100090502";1;24,66;2;3;32;2;0;1;1;3;1;527,932;NA;0;0;0;NA;NA;7;37;516;1;-46,615;-23,5728;NA;0;0;0;NA;NA;"10010009050201";1;41,68;1;2;1;6;32;1;-46,6298;-23,5542;7;37;516;1;-46,615;-23,5728;2,17627352311897;2;2;8;1;1;0;0;NA;1;1;7;30;10;7;55;3;25;0;0;6;2;2;2;1;0;0;0;0;0;0;0;1;0,0474336;0,0237168;0,0803162;0,02007905;45;22,5;85;4;21,25;2;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000905";0;24,66;5;1;0;NA;NA;1;1267,04;"100100090502";0;24,66;2;3;32;2;0;1;1;3;1;527,932;NA;0;0;0;NA;NA;7;37;516;1;-46,615;-23,5728;NA;0;0;0;NA;NA;"10010009050202";1;41,68;2;2;7;37;516;1;-46,615;-23,5728;1;6;32;1;-46,6298;-23,5542;2,17627352311894;2;2;1;8;1;0;0;NA;1;1;18;0;5;18;20;10;20;0;0;6;2;2;6;1;0;0;0;0;0;0;0;1;0,0474336;0,0237168;0,0803162;0,02007905;45;22,5;85;4;21,25;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000905";0;24,66;5;1;0;NA;NA;1;1267,04;"100100090503";1;24,66;3;4;14;2;1;1;1;7;1;422,346;7;4;287;1;-46,6136;-23,5568;1;9;44;1;-46,6397;-23,5455;NA;0;0;0;NA;NA;"10010009050301";1;24,66;1;2;1;6;32;1;-46,6298;-23,5542;7;4;287;1;-46,6136;-23,5568;1,81182483162198;2;2;8;4;11;0;0;NA;11;3;18;30;0;18;50;0;20;0;0;2;2;2;6;0;0;0;0;0;0;1;0;1;0,0328826;0,0164413;0,0803162;0,02007905;40;20;85;4;21,25;0;0;0;0;0;0;2;0;1;0;1;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000905";0;24,66;5;1;0;NA;NA;1;1267,04;"100100090503";0;24,66;3;4;14;2;1;1;1;7;1;422,346;7;4;287;1;-46,6136;-23,5568;1;9;44;1;-46,6397;-23,5455;NA;0;0;0;NA;NA;"10010009050302";1;24,66;2;2;7;4;287;1;-46,6136;-23,5568;1;6;32;1;-46,6298;-23,5542;1,8118248316223;2;2;4;8;11;0;0;NA;11;3;23;30;0;23;50;0;20;0;0;2;2;2;7;0;0;0;0;0;0;1;0;1;0,0328826;0,0164413;0,0803162;0,02007905;40;20;85;4;21,25;0;0;0;0;0;0;2;0;1;0;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000906";1;24,66;6;3;0;NA;NA;0;0;"100100090601";1;24,66;1;1;70;2;0;1;5;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010009060100";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000907";1;24,66;7;1;0;NA;NA;1;422,346;"100100090701";1;24,66;1;1;54;1;0;1;3;9;1;253,408;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010009070101";1;41,68;1;2;1;6;32;1;-46,6298;-23,5542;14;87;85;1;-46,6938;-23,5657;7,16874700297174;2;2;8;7;1;0;0;NA;1;1;17;30;15;18;15;15;45;0;0;10;1;1;6;1;0;0;0;0;0;0;0;1;0,1300666;0,0650333;0,1300666;0,0650333;135;67,5;135;2;67,5;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000907";0;24,66;7;1;0;NA;NA;1;422,346;"100100090701";0;24,66;1;1;54;1;0;1;3;9;1;253,408;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010009070102";1;41,68;2;2;14;87;85;1;-46,6938;-23,5657;1;6;32;1;-46,6298;-23,5542;7,16874700297139;2;2;7;8;1;0;0;NA;1;1;18;30;15;20;0;15;90;0;0;10;1;1;6;1;0;0;0;0;0;0;0;1;0,1300666;0,0650333;0,1300666;0,0650333;135;67,5;135;2;67,5;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000907";0;24,66;7;1;0;NA;NA;1;422,346;"100100090702";1;24,66;2;2;50;2;1;1;6;9;2;0;1;7;35;1;-46,6355;-23,5539;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010009070200";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0,1300666;0,0650333;0;NA;135;2;67,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;29;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000908";1;24,66;8;1;0;NA;NA;1;1114,99;"100100090801";1;24,66;1;1;23;1;0;1;1;6;1;929,161;NA;0;0;0;NA;NA;7;58;501;1;-46,6066;-23,5961;NA;0;0;0;NA;NA;"10010009080101";1;41,68;1;1;1;1;29;1;-46,6321;-23,5465;7;58;501;1;-46,6066;-23,5961;4,74008280838068;2;2;8;3;1;0;0;NA;1;1;16;30;5;17;10;1;40;0;0;4;2;3;6;1;0;0;0;0;0;0;0;1;0,0557635;0,0557635;0,0557635;0,0557635;40;40;40;1;40;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;0;NA;1;1;29;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000908";0;24,66;8;1;0;NA;NA;1;1114,99;"100100090802";1;24,66;2;2;18;2;0;1;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010009080200";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0,0557635;0,0557635;0;NA;40;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;1;NA;1;1;29;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000909";1;24,66;9;1;0;NA;NA;1;760,223;"100100090901";1;24,66;1;1;27;1;1;1;1;2;1;760,223;7;4;287;1;-46,6136;-23,5568;1;6;32;1;-46,6298;-23,5542;NA;0;0;0;NA;NA;"10010009090101";1;24,66;1;4;1;1;29;1;-46,6321;-23,5465;1;1;29;1;-46,6321;-23,5465;0;2;2;8;3;11;0;0;NA;11;3;6;45;0;6;50;0;5;0;0;5;2;3;2;0;0;0;0;0;0;1;0;1;0,0425066;0,01062665;0,0425066;0,01062665;30;7,5;30;4;7,5;0;0;0;0;0;0;4;0;1;1;0;0;0;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;29;1;-46,6321;-23,5465;"10010009";0;24,66;9;2;26;"1001000909";0;24,66;9;1;0;NA;NA;1;760,223;"100100090901";0;24,66;1;1;27;1;1;1;1;2;1;760,223;7;4;287;1;-46,6136;-23,5568;1;6;32;1;-46,6298;-23,5542;NA;0;0;0;NA;NA;"10010009090102";1;24,66;2;4;1;1;29;1;-46,6321;-23,5465;1;1;29;1;-46,6321;-23,5465;0;2;2;3;8;11;0;0;NA;11;3;18;35;0;18;40;0;5;0;0;5;2;3;6;0;0;0;0;0;0;1;0;1;0,0425066;0,01062665;0,0425066;0,01062665;30;7,5;30;4;7,5;0;0;0;0;0;0;4;0;1;0;0;1;0;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
